,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,tree 10,tree 11,tree 12,tree 13,tree 14,tree 15,tree 16,tree 17,tree 18,tree 19,tree 20,tree 21,tree 22,tree 23,tree 24,tree 25,tree 26,tree 27,tree 28,tree 29,tree 30,tree 31,tree 32,tree 33,tree 34,tree 35,tree 36,tree 37,tree 38,tree 39,tree 40,tree 41,tree 42,tree 43,tree 44,tree 45,tree 46,tree 47,tree 48,tree 49,tree 50,tree 51,tree 52,tree 53,tree 54,tree 55,tree 56,tree 57,tree 58,tree 59,tree 60,tree 61,tree 62,tree 63,tree 64,tree 65,tree 66,tree 67,tree 68,tree 69,tree 70,tree 71,tree 72,tree 73,tree 74,tree 75,tree 76,tree 77,tree 78,tree 79,tree 80,tree 81,tree 82,tree 83,tree 84,tree 85,tree 86,tree 87,tree 88,tree 89,tree 90,tree 91,tree 92,tree 93,tree 94,tree 95,tree 96,tree 97,tree 98,tree 99,tree 100,Average
Ormyrus_pomaceus,0.055914285,0.086930447,0.047502677,0.043900431,0.061241758,0.028319429,0.06137983,0.03944644,0.027066248,0.092902039,0.081007134,0.031477368,0.122658646,0.023068133,0.053900835,0.04902969,0.028385441,0.032915481,0.12549105,0.056561259,0.030271895,0.137107956,0.034234888,0.026666319,0.031568246,0.135487753,0.063942385,0.031642161,0.018715746,0.155121198,0.056654371,0.012926239,0.02880878,0.031006296,0.096197313,0.074442712,0.024859821,0.05117973,0.111160843,0.049549095,0.042364808,0.033932688,0.0200554,0.039346358,0.139205854,0.033975889,0.032432465,0.026710368,0.031704625,0.040284506,0.027141966,0.033071641,0.034029565,0.0303375,0.041658718,0.026793943,0.033702546,0.033136074,0.039295453,0.075433233,0.102170513,0.024122126,0.039516075,0.069123452,0.174154034,0.030160689,0.028407891,0.042217687,0.028985,0.029210973,0.033649788,0.030194683,0.029359525,0.035926086,0.05037727,0.031673248,0.034248867,0.03186859,0.030138943,0.043806494,0.088233519,0.168122407,0.039153396,0.029477647,0.035842478,0.029097943,0.034223799,0.032968839,0.037225728,0.056497112,0.036279799,0.02449451,0.030275394,0.157850342,0.038187508,0.053674335,0.074590641,0.027083101,0.029150935,0.051237323,0.051582347
Megastigmus_dorsalis,0.21213477,0.144131024,0.069209897,0.074731247,0.075843203,0.048192392,0.06137983,0.03944644,0.049251954,0.092902039,0.081007134,0.055584373,0.024603216,0.035336428,0.258601727,0.069357778,0.079526796,0.048017536,0.12549105,0.121849011,0.052161021,0.021507806,0.058592614,0.065958275,0.065912649,0.0459108,0.113623847,0.031642161,0.049645862,0.155121198,0.147364719,0.034654221,0.039974739,0.070478323,0.096197313,0.023304868,0.055482728,0.079574161,0.111160843,0.036049624,0.147593698,0.071064406,0.036722005,0.080421783,0.139205854,0.055761054,0.047195963,0.026710368,0.04789824,0.040284506,0.041300363,0.040133252,0.100425527,0.061059863,0.056959694,0.041641434,0.057326151,0.045049177,0.039295453,0.131672645,0.190121153,0.039708285,0.111398785,0.096563895,0.174154034,0.226024477,0.041698257,0.029995192,0.043525316,0.057038225,0.046568344,0.04610759,0.043795255,0.050944786,0.074476618,0.031673248,0.064567752,0.063234532,0.073132184,0.051444543,0.134091304,0.168122407,0.039153396,0.05050375,0.035842478,0.060070507,0.043769729,0.046654377,0.047846852,0.253627662,0.036279799,0.062012377,0.037066558,0.157850342,0.040470561,0.136058118,0.123135963,0.039934084,0.038029398,0.125730327,0.076610595
Megastigmus_stigmatizans,0.21213477,0.144131024,0.069209897,0.074731247,0.075843203,0.048192392,0.030395958,0.053311153,0.049251954,0.037039495,0.036769894,0.055584373,0.024603216,0.035336428,0.258601727,0.069357778,0.079526796,0.048017536,0.03443034,0.121849011,0.052161021,0.021507806,0.058592614,0.065958275,0.065912649,0.035502912,0.113623847,0.039697851,0.049645862,0.047289188,0.147364719,0.034654221,0.039974739,0.070478323,0.038374111,0.023304868,0.055482728,0.079574161,0.062801437,0.036049624,0.147593698,0.071064406,0.036722005,0.080421783,0.086007716,0.055761054,0.047195963,0.033052562,0.04789824,0.06634973,0.041300363,0.040133252,0.100425527,0.061059863,0.056959694,0.041641434,0.057326151,0.045049177,0.052201112,0.131672645,0.190121153,0.039708285,0.111398785,0.096563895,0.031894752,0.226024477,0.041698257,0.029995192,0.043525316,0.057038225,0.046568344,0.04610759,0.043795255,0.050944786,0.074476618,0.040741572,0.064567752,0.063234532,0.073132184,0.051444543,0.134091304,0.044570809,0.060931769,0.05050375,0.047492608,0.060070507,0.043769729,0.046654377,0.047846852,0.253627662,0.024406383,0.062012377,0.037066558,0.033864641,0.047504589,0.136058118,0.123135963,0.039934084,0.038029398,0.125730327,0.068763888
Trichogramma_pretiosum,0.035333521,0.032200342,0.027589949,0.031460299,0.030779249,0.028366378,0.092849438,0.053311153,0.028261443,0.07360053,0.036769894,0.031885201,0.031660937,0.021819812,0.033912184,0.025291817,0.030327616,0.041884559,0.030291994,0.027337575,0.030042469,0.023957115,0.037335725,0.0256588,0.030369213,0.059593538,0.034755737,0.039697851,0.014227538,0.02893913,0.029351744,0.01127488,0.0289762,0.050783993,0.023421968,0.02887906,0.026205143,0.029254005,0.032099803,0.07611915,0.027378092,0.034005751,0.020391485,0.040385371,0.030815985,0.033181612,0.032208732,0.090429637,0.032123532,0.06634973,0.02777142,0.03018941,0.028116578,0.024829117,0.033886362,0.025646435,0.032335536,0.031555861,0.052201112,0.043624343,0.027601282,0.024790315,0.030678484,0.041810059,0.030715728,0.028879418,0.025449541,0.038384048,0.031623959,0.030276356,0.034284851,0.039407466,0.033049682,0.034651767,0.027376176,0.03744869,0.031810849,0.033192109,0.032457549,0.037753512,0.024472135,0.030828141,0.060931769,0.028945507,0.047492608,0.029237916,0.029555997,0.032769445,0.033000297,0.034352267,0.035699779,0.035395726,0.028587744,0.031667302,0.059372123,0.029555243,0.032403491,0.027508259,0.025082231,0.033917867,0.034857207
Ceratosolen_solmsi,0.032701895,0.071841882,0.025094534,0.023631173,0.021623272,0.091280428,0.092849438,0.028258233,0.026583221,0.07360053,0.034950083,0.051174581,0.028683344,0.019283656,0.031720655,0.021725023,0.027875406,0.041884559,0.060326108,0.081951989,0.023225496,0.053378866,0.036005542,0.025081487,0.053450695,0.059593538,0.060379066,0.069035116,0.056479242,0.053530821,0.027809536,0.009186987,0.028680483,0.050783993,0.020927239,0.049024738,0.047495358,0.072320519,0.031388078,0.07611915,0.022908633,0.028551943,0.072202873,0.039916783,0.073041865,0.021868291,0.032208732,0.090429637,0.030669242,0.045307034,0.039638119,0.13179669,0.054207626,0.058834431,0.033004877,0.074954506,0.026034113,0.027774192,0.030420465,0.040356308,0.051087298,0.086813029,0.020052958,0.047782708,0.029468052,0.048338498,0.093946604,0.037791032,0.029580316,0.017633495,0.031915144,0.039407466,0.032324873,0.030247297,0.051654492,0.025923766,0.058087284,0.032323462,0.030854837,0.023621913,0.022105641,0.025823586,0.032616426,0.027989136,0.034324206,0.0272882,0.062035237,0.028830897,0.028305555,0.079085789,0.035699779,0.035395726,0.026359153,0.029123198,0.059372123,0.028409447,0.059719146,0.078930215,0.078295575,0.031243259,0.044148691
Leptopilina_boulardi,0.0539919,0.071841882,0.0423385,0.070254822,0.038914307,0.091280428,0.020132885,0.041427042,0.07993834,0.020018821,0.060681932,0.051174581,0.054863386,0.078847361,0.05052828,0.03635576,0.047121645,0.081490181,0.060326108,0.081951989,0.065276638,0.053378866,0.055214622,0.053616944,0.053450695,0.023992586,0.060379066,0.069035116,0.056479242,0.053530821,0.109484097,0.090114871,0.082665541,0.028972596,0.054303852,0.049024738,0.047495358,0.072320519,0.080460543,0.083999944,0.08408455,0.054911942,0.072202873,0.063995375,0.073041865,0.058463309,0.072722891,0.022098782,0.053664617,0.047115636,0.039638119,0.13179669,0.054207626,0.058834431,0.035741018,0.074954506,0.065876204,0.06875995,0.126700222,0.088505949,0.051087298,0.086813029,0.042732997,0.047782708,0.065021686,0.048338498,0.093946604,0.046779175,0.065292317,0.054613326,0.055079432,0.036988227,0.057800122,0.06109932,0.051654492,0.042723531,0.058087284,0.044082962,0.07401799,0.087114777,0.039564363,0.157336637,0.064450695,0.05190509,0.054983603,0.046608742,0.062035237,0.049140536,0.046698613,0.079085789,0.017507442,0.103110718,0.044596864,0.045635224,0.043753193,0.078198928,0.059719146,0.078930215,0.078295575,0.057842984,0.061544487
Leptopilina_clavipes,0.0539919,0.01657934,0.0423385,0.070254822,0.038914307,0.022564248,0.022670991,0.041427042,0.07993834,0.021795024,0.060681932,0.016434689,0.054863386,0.078847361,0.05052828,0.03635576,0.047121645,0.081490181,0.021251172,0.021589512,0.065276638,0.014869129,0.055214622,0.053616944,0.023315666,0.024184038,0.023736347,0.019571004,0.009120221,0.014673614,0.109484097,0.090114871,0.082665541,0.028972596,0.054303852,0.019086351,0.016567975,0.01763327,0.080460543,0.083999944,0.08408455,0.054911942,0.01366094,0.063995375,0.016153177,0.058463309,0.072722891,0.024795826,0.053664617,0.047115636,0.019454799,0.023800599,0.020066714,0.019672984,0.035741018,0.016529868,0.065876204,0.06875995,0.126700222,0.088505949,0.018496357,0.018943335,0.042732997,0.02023581,0.065021686,0.015947519,0.014329464,0.046779175,0.065292317,0.054613326,0.055079432,0.036988227,0.057800122,0.06109932,0.017616741,0.042723531,0.015847691,0.044082962,0.07401799,0.087114777,0.039564363,0.157336637,0.064450695,0.05190509,0.054983603,0.046608742,0.019574256,0.049140536,0.046698613,0.016256388,0.018445977,0.103110718,0.044596864,0.045635224,0.043753193,0.078198928,0.018839711,0.01779858,0.019435313,0.057842984,0.045901215
Synergus_umbraculus,0.017829096,0.017400253,0.016224284,0.021016877,0.016793276,0.02049871,0.043662421,0.010887635,0.02592129,0.031276355,0.011125573,0.017393495,0.017531474,0.018598952,0.011353442,0.016791046,0.016805795,0.016617102,0.023446426,0.024357484,0.020805702,0.017454831,0.018570178,0.018314727,0.0243862,0.054251717,0.026283961,0.032776464,0.008077329,0.01468643,0.019568037,0.007793934,0.012779321,0.016195873,0.011429438,0.020982438,0.016831894,0.019681209,0.013760755,0.011400442,0.020262144,0.019767596,0.01394703,0.017649434,0.017478358,0.019646422,0.019096501,0.037209032,0.01701394,0.01519826,0.020601354,0.02740509,0.021633378,0.075230549,0.014159078,0.016546963,0.018982216,0.015680078,0.012482411,0.016943762,0.019498696,0.019572873,0.018221532,0.02141787,0.020762243,0.016777338,0.01487325,0.016723049,0.015859862,0.016141704,0.014959391,0.014779671,0.011962964,0.015180062,0.01815087,0.017802127,0.01634356,0.014768292,0.012835335,0.015422884,0.014041148,0.014186061,0.012586806,0.013246905,0.012981791,0.022328075,0.021503324,0.01745879,0.017171814,0.01771704,0.086122029,0.015283135,0.016659775,0.015418298,0.013578088,0.01362851,0.017742625,0.018582992,0.021145597,0.019196793,0.019511286
Cotesia_vestalis,0.080627976,0.080515652,0.039922097,0.069086347,0.032919148,0.117346537,0.043662421,0.079469456,0.035046543,0.031276355,0.038493472,0.041115344,0.09231887,0.047334871,0.062461323,0.064348833,0.096966726,0.053678936,0.055102127,0.082421334,0.057810819,0.031136169,0.031742656,0.031822782,0.055431344,0.054251717,0.044204697,0.032776464,0.054570815,0.075817838,0.08375469,0.021509512,0.032883359,0.033016537,0.020919527,0.057922503,0.038251265,0.040871095,0.075318623,0.025572167,0.083025932,0.042897402,0.048902507,0.060415336,0.036458978,0.101006149,0.051780312,0.037209032,0.053682137,0.090457157,0.068046719,0.038412418,0.093557925,0.075230549,0.029667077,0.030871388,0.049411224,0.067421832,0.092375816,0.070345115,0.071515396,0.041385508,0.064641581,0.054520917,0.046759158,0.037231973,0.022541969,0.032001567,0.034877491,0.032461145,0.073981863,0.079151761,0.033375149,0.071585872,0.08224713,0.080672559,0.030642456,0.039002968,0.048166111,0.043422493,0.055788331,0.024199698,0.039822879,0.045639531,0.050813495,0.057531606,0.051030645,0.048898248,0.056796487,0.043555147,0.086122029,0.063709232,0.116209135,0.099812046,0.078417048,0.061262193,0.111833542,0.041744153,0.059110268,0.058897941,0.056362527
Microplitis_demolitor,0.080627976,0.080515652,0.039922097,0.069086347,0.032919148,0.117346537,-0.050553241,0.079469456,0.035046543,-0.064238808,0.038493472,0.041115344,0.09231887,0.047334871,0.062461323,0.064348833,0.096966726,0.053678936,0.055102127,0.082421334,0.057810819,0.031136169,0.031742656,0.031822782,0.055431344,-0.044135769,0.044204697,-0.044928244,0.054570815,0.075817838,0.08375469,0.021509512,0.032883359,0.033016537,0.020919527,0.057922503,0.038251265,0.040871095,0.075318623,0.025572167,0.083025932,0.042897402,0.048902507,0.060415336,0.036458978,0.101006149,0.051780312,-0.051273052,0.053682137,0.090457157,0.068046719,0.038412418,0.093557925,-0.06470964,0.029667077,0.030871388,0.049411224,0.067421832,0.092375816,0.070345115,0.071515396,0.041385508,0.064641581,0.054520917,0.046759158,0.037231973,0.022541969,0.032001567,0.034877491,0.032461145,0.073981863,0.079151761,0.033375149,0.071585872,0.08224713,0.080672559,0.030642456,0.039002968,0.048166111,0.043422493,0.055788331,0.024199698,0.039822879,0.045639531,0.050813495,0.057531606,0.051030645,0.048898248,0.056796487,0.043555147,-0.084527814,0.063709232,0.116209135,0.099812046,0.078417048,0.061262193,0.111833542,0.041744153,0.059110268,0.058897941,0.048713575
Diachasma_alloeum,-0.041189666,-0.013982781,-0.028326859,-0.055740095,-0.047123169,-0.053873162,-0.050553241,-0.041718501,-0.029348403,-0.064238808,-0.074591143,-0.026508949,-0.06238404,-0.025149589,-0.021608066,-0.029505073,-0.032715429,-0.029518912,-0.057694137,-0.024212178,-0.036761308,-0.022583823,-0.037769369,-0.031455357,-0.059511118,-0.044135769,-0.070382456,-0.044928244,-0.042940263,-0.019958723,-0.04134154,-0.057796707,-0.035125851,-0.030400428,-0.020639055,-0.040473481,-0.042413608,-0.070907526,-0.022673855,-0.027703274,-0.048106409,-0.027124074,-0.068056784,-0.018403806,-0.032882178,-0.077654543,-0.021796708,-0.051273052,-0.041895989,-0.033976994,-0.04702012,-0.042015214,-0.050369552,-0.06470964,-0.031979338,-0.034958068,-0.027722208,-0.020896078,-0.043928692,-0.044005197,-0.052123363,-0.073266473,-0.039811986,-0.035136938,-0.016891947,-0.060891903,-0.038934425,-0.032353383,-0.057894389,-0.01650125,-0.043157551,-0.038985927,-0.048371955,-0.039689907,-0.04090515,-0.032342505,-0.046567804,0.008956479,-0.035209114,0.005540385,-0.041415872,-0.043191081,-0.037337619,-0.042391169,-0.041289916,-0.028897634,-0.01863518,-0.059629624,-0.068637739,-0.037264086,-0.084527814,-0.074106225,-0.022381542,-0.036601145,-0.032978987,-0.048531151,-0.031424907,-0.024773887,-0.040464081,-0.034397321,-0.040220747
Fopius_arisanus,-0.041189666,-0.013982781,-0.028326859,-0.055740095,-0.047123169,-0.053873162,0.00273426,-0.041718501,-0.029348403,-0.003337732,-0.074591143,-0.026508949,-0.06238404,-0.025149589,-0.021608066,-0.029505073,-0.032715429,-0.029518912,-0.057694137,-0.024212178,-0.036761308,-0.022583823,-0.037769369,-0.031455357,-0.059511118,0.009671109,-0.070382456,0.006634998,-0.042940263,-0.019958723,-0.04134154,-0.057796707,-0.035125851,-0.030400428,-0.020639055,-0.040473481,-0.042413608,-0.070907526,-0.022673855,-0.027703274,-0.048106409,-0.027124074,-0.068056784,-0.018403806,-0.032882178,-0.077654543,-0.021796708,-0.003612513,-0.041895989,-0.033976994,-0.04702012,-0.042015214,-0.050369552,-0.001164674,-0.031979338,-0.034958068,-0.027722208,-0.020896078,-0.043928692,-0.044005197,-0.052123363,-0.073266473,-0.039811986,-0.035136938,-0.016891947,-0.060891903,-0.038934425,-0.032353383,-0.057894389,-0.01650125,-0.043157551,-0.038985927,-0.048371955,-0.039689907,-0.04090515,-0.032342505,-0.046567804,-0.008919672,-0.035209114,-0.037362641,-0.041415872,-0.043191081,-0.037337619,-0.042391169,-0.041289916,-0.028897634,-0.01863518,-0.059629624,-0.068637739,-0.037264086,-0.011782353,-0.074106225,-0.022381542,-0.036601145,-0.032978987,-0.048531151,-0.031424907,-0.024773887,-0.040464081,-0.034397321,-0.036793442
Macrocentrus_cingulum,0.001281298,-0.001943461,0.005824415,0.006024748,-0.007694465,0.001104989,0.013693908,-0.004261479,-0.001463259,0.01016495,-0.013512643,-0.005449561,-0.002257956,0.001647313,-0.001000632,-0.001671105,0.002588298,0.001634283,-0.000739924,-0.002523831,-0.004345333,-0.00700891,-0.008318771,-0.005713774,-0.000251405,0.011245938,0.007293817,0.01019262,-0.005770704,0.003774389,0.002782732,-0.01326493,-0.001012911,0.004602365,-0.003426392,-0.010261441,-0.000887597,-0.007267561,0.002449533,-0.008594311,-0.003685225,-0.005207116,0.005469735,0.006199645,-0.005253091,-0.012262606,0.00409202,0.011328219,-0.009076088,0.00281796,-0.008271442,-0.011707031,-0.001777826,0.010795687,-0.005176443,0.007086553,0.003748467,0.005605886,0.003068504,-0.015709762,-0.006897398,0.001677938,0.00762102,0.003044072,0.005609961,-0.010808749,0.004206556,-0.014421814,0.000332054,0.000413922,-0.00421543,0.001184126,-0.003324191,-0.007737566,-0.008059426,0.003808675,0.006906268,-0.008919672,-0.002198707,-0.037362641,-0.002878236,-0.000261334,-0.000182794,-0.01198206,-0.004121682,-0.002711709,0.00778625,-0.005548117,-0.010567188,0.008323364,0.011580847,-0.012332989,-0.005142858,-0.008375935,-0.005096927,-0.012566372,0.004870637,0.002844068,-0.002475239,0.003118665,-0.001651113
Cephus_cinctus,0.005731054,0.007188329,0.005112188,0.006519339,0.007947462,0.008403197,0.008224383,0.00507485,0.005861495,0.006460844,0.005569062,0.005940092,0.007643141,0.004935113,0.006314855,0.008004489,0.005727661,0.005174756,0.005563942,0.005668973,0.006880649,0.005599843,0.006421109,0.007907483,0.009136685,0.008348298,0.006698593,0.007166431,-0.001339426,0.005697469,0.004413387,-0.002886773,0.005318579,0.004322408,0.002062605,0.005200677,0.007803451,0.007639839,0.00489803,0.006110997,0.006423271,0.006854869,0.005873851,0.005524487,0.006144097,0.008281244,0.004207956,0.005597607,0.00662394,0.005810949,0.006328064,0.005335446,0.006919132,0.007924405,0.006665429,0.00824579,0.006834011,0.005451187,0.002210257,0.005172948,0.006694706,0.00768822,0.007503133,0.00728528,0.005308039,0.006270449,0.008308609,0.005423773,0.007383076,0.006570146,0.005108109,0.006850906,0.00637391,0.00517491,0.00582245,0.006600171,0.00821509,0.005771079,0.00421476,0.008014474,0.005571292,0.003708744,0.004109972,0.004969775,0.006043461,0.006918728,0.006792475,0.005653357,0.008260833,0.005540005,0.007869235,0.006241069,0.008089688,0.007481344,0.006014458,0.005362968,0.005255734,0.006746048,0.007068721,0.004942003,0.006101157
Athalia_rosae,0.005355217,0.006305409,0.004425628,0.003860759,0.005326942,0.006102618,0.005706496,0.003788446,0.006252391,0.004197138,0.005399028,0.00532436,0.005991384,0.003071812,0.006173768,0.007254467,0.00428423,0.005975833,0.005405109,0.004976054,0.006260653,0.003059035,0.005323897,0.006421442,0.0120505,0.004625807,0.005361299,0.006644603,-0.000511336,0.00433885,0.009988542,-0.000378358,0.005485177,0.004085817,0.001467106,0.004234196,0.006090164,0.00638679,0.003982104,0.006317607,0.004974635,0.009547661,0.005139316,0.005735918,0.005626614,0.005418447,0.005800247,0.005310107,0.007941481,0.007152517,0.005407766,0.003198123,0.004834,0.007858392,0.008609553,0.006198507,0.004670652,0.009518586,0.001661891,0.004386588,0.005947571,0.007132865,0.006368174,0.006456047,0.00639353,0.004686567,0.005302383,0.008101105,0.007503817,0.00588127,0.004852931,0.007513142,0.007386659,0.004977109,0.006561951,0.004254197,0.007429918,0.005312824,0.004455277,0.010207894,0.006505919,0.007522692,0.005186946,0.005382878,0.007608631,0.00502079,0.009036235,0.005418541,0.006094615,0.004705302,0.00654783,0.004790167,0.00840479,0.00758116,0.004654101,0.011077867,0.002246132,0.005284952,0.006800696,0.007194966,0.005791924
Neodiprion_lecontei,0.005355217,0.006305409,0.004425628,0.003860759,0.005326942,0.006102618,0.005706496,0.003788446,0.006252391,0.004197138,0.005399028,0.00532436,0.005991384,0.003071812,0.006173768,0.007254467,0.00428423,0.005975833,0.005405109,0.004976054,0.006260653,0.003059035,0.005323897,0.006421442,0.0120505,0.004625807,0.005361299,0.006644603,-0.000511336,0.00433885,0.009988542,-0.000378358,0.005485177,0.004085817,0.001467106,0.004234196,0.006090164,0.00638679,0.003982104,0.006317607,0.004974635,0.009547661,0.005139316,0.005735918,0.005626614,0.005418447,0.005800247,0.005310107,0.007941481,0.007152517,0.005407766,0.003198123,0.004834,0.007858392,0.008609553,0.006198507,0.004670652,0.009518586,0.001661891,0.004386588,0.005947571,0.007132865,0.006368174,0.006456047,0.00639353,0.004686567,0.005302383,0.008101105,0.007503817,0.00588127,0.004852931,0.007513142,0.007386659,0.004977109,0.006561951,0.004254197,0.007429918,0.005312824,0.004455277,0.010207894,0.006505919,0.007522692,0.005186946,0.005382878,0.007608631,0.00502079,0.009036235,0.005418541,0.006094615,0.004705302,0.00654783,0.004790167,0.00840479,0.00758116,0.004654101,0.011077867,0.002246132,0.005284952,0.006800696,0.007194966,0.005791924
Acyrthosiphon_pisum,0.075539036,0.054429709,0.065622893,0.047452294,0.039076835,0.058422452,0.056489435,0.036583306,0.06389187,0.057025529,0.040531143,0.057354138,0.053295582,0.053950151,0.057325357,0.080114113,0.083620096,0.045601919,0.056939005,0.075957109,0.064331785,0.056662752,0.079580822,0.044945096,0.067476628,0.049451028,0.050260963,0.04027727,0.054154862,0.054889116,0.056732689,0.073948113,0.059685078,0.042689254,0.053009998,0.085275304,0.051594615,0.069285952,0.083017948,0.054564352,0.06615659,0.056752121,0.056798435,0.043782724,0.05494355,0.042488988,0.063113966,0.042126366,0.036497905,0.084177561,0.063042666,0.067960844,0.038923521,0.046674066,0.08117192,0.048756344,0.036470161,0.061786295,0.051486153,0.061970061,0.079735554,0.091574857,0.051507452,0.066686084,0.073621853,0.06336702,0.057255042,0.097010983,0.088109649,0.097780351,0.059174549,0.045409431,0.058075472,0.043689999,0.050292378,0.059725152,0.052380054,0.070615306,0.060426224,0.090029623,0.086426392,0.064886371,0.053788332,0.053925558,0.069601921,0.097925677,0.057587859,0.06348877,0.128453618,0.063059724,0.071732454,0.119133993,0.045181366,0.093838936,0.057250574,0.12905774,0.052210203,0.050594374,0.051729478,0.065128917,0.062876051
Myzus_persicae,0.075539036,0.054429709,0.065622893,0.047452294,0.039076835,0.058422452,0.056489435,0.036583306,0.06389187,0.057025529,0.040531143,0.057354138,0.053295582,0.053950151,0.057325357,0.080114113,0.083620096,0.045601919,0.056939005,0.075957109,0.064331785,0.056662752,0.079580822,0.044945096,0.067476628,0.049451028,0.050260963,0.04027727,0.054154862,0.054889116,0.056732689,0.073948113,0.059685078,0.042689254,0.053009998,0.085275304,0.051594615,0.069285952,0.083017948,0.054564352,0.06615659,0.056752121,0.056798435,0.043782724,0.05494355,0.042488988,0.063113966,0.042126366,0.036497905,0.084177561,0.063042666,0.067960844,0.038923521,0.046674066,0.08117192,0.048756344,0.036470161,0.061786295,0.051486153,0.061970061,0.079735554,0.091574857,0.051507452,0.066686084,0.073621853,0.06336702,0.057255042,0.097010983,0.088109649,0.097780351,0.059174549,0.045409431,0.058075472,0.043689999,0.050292378,0.059725152,0.052380054,0.070615306,0.060426224,0.090029623,0.086426392,0.064886371,0.053788332,0.053925558,0.069601921,0.097925677,0.057587859,0.06348877,0.128453618,0.063059724,0.071732454,0.119133993,0.045181366,0.093838936,0.057250574,0.12905774,0.052210203,0.050594374,0.051729478,0.065128917,0.062876051
Melanaphis_sacchari,0.052582684,0.040921158,0.041428837,0.038621638,0.035423345,0.030563777,0.045459811,0.028045342,0.046902086,0.029495127,0.030716647,0.045130596,0.042850469,0.047934535,0.048523755,0.04929165,0.061434402,0.037556695,0.053017568,0.068919808,0.049307899,0.046848274,0.049190986,0.035630104,0.044548467,0.034760656,0.035560451,0.034822563,0.04623427,0.047557052,0.038117682,0.042974927,0.04335798,0.037732838,0.036464618,0.055369514,0.038757551,0.055616473,0.067288104,0.044903561,0.042543862,0.040270525,0.051975821,0.033676208,0.037879201,0.033601802,0.044229813,0.031666706,0.03180787,0.055707983,0.055178361,0.040668331,0.032776764,0.041058461,0.046399992,0.040568706,0.033236766,0.048158785,0.035399098,0.051085008,0.051840942,0.053010119,0.034231951,0.055410118,0.047715955,0.045166779,0.049908652,0.081573476,0.059322547,0.062653579,0.045629809,0.041786414,0.042951687,0.032831231,0.047726,0.03749512,0.043080993,0.051582085,0.042065423,0.054216788,0.054364758,0.031885728,0.03705337,0.043436368,0.058204069,0.070118577,0.049999191,0.050594382,0.079097949,0.05245031,0.054285727,0.097073029,0.032814633,0.064818272,0.042298413,0.073199341,0.044684932,0.035476021,0.040855764,0.044692604,0.046253571
Schizaphis_graminum,0.033760645,0.031523746,0.029563973,0.030079382,0.025294152,0.02906123,0.033254426,0.024602248,0.035208958,0.026867331,0.027575828,0.031489679,0.036210964,0.034120416,0.035924955,0.040488239,0.042389051,0.027354779,0.042400781,0.05065857,0.028832711,0.031239515,0.027887282,0.025083355,0.029429827,0.025225971,0.028931001,0.032398475,0.03947718,0.038400504,0.033614714,0.028453844,0.035021001,0.031955059,0.032608361,0.044112644,0.032313777,0.04154466,0.053886135,0.038598163,0.028501414,0.027000911,0.041634412,0.027426573,0.028984093,0.030751396,0.038041518,0.029402019,0.027636189,0.04396751,0.045758409,0.029603731,0.027374718,0.026269958,0.036743691,0.035353058,0.028069038,0.03550478,0.030252262,0.04239,0.033358713,0.037710082,0.029151191,0.048424048,0.028760722,0.040719543,0.034366173,0.061372116,0.051164896,0.046690054,0.036960095,0.024724917,0.034995243,0.022541818,0.031551381,0.03199895,0.034740759,0.038360039,0.034562576,0.04612554,0.037028267,0.028094359,0.029701203,0.025058701,0.037169388,0.037340607,0.039491281,0.044516721,0.062281271,0.044225029,0.039986148,0.07120612,0.024848639,0.051316594,0.03156665,0.051512565,0.03193421,0.025844421,0.033345183,0.034487717,0.035367431
Sipha_flava,0.021607658,0.015685962,0.01161447,0.01801168,0.010621057,0.015601749,0.007469528,0.014294513,0.018177442,0.019133629,0.010425944,0.017818185,0.011900598,0.012170475,0.015124658,0.00847941,0.004731311,0.006326513,0.027609056,0.022737115,0.010692116,0.011299957,0.01458565,0.006497957,0.014892681,0.015973253,0.018523151,0.012198131,0.023061264,0.012514555,0.019345558,0.013150644,0.011083702,0.012343377,0.012301458,0.01052715,0.013820191,0.006217846,0.028456577,0.014899687,0.015089661,0.009738473,0.020411003,0.012537191,0.012004514,0.005005552,0.017083602,0.007807103,0.016819187,0.01352573,0.014481237,0.011796129,0.016083923,0.011571894,0.008633626,0.015620457,0.016723953,0.010385723,0.011253809,0.008878807,0.022077074,0.013833996,0.006975457,0.014389859,0.017714876,0.022858511,0.01181562,0.023132323,0.011102491,0.01043835,0.01222154,0.016295748,0.009193454,0.01392377,0.007698934,0.010283713,0.016629885,0.013837741,0.008993364,0.009062425,0.014475503,0.012148806,0.013424612,0.011616237,0.014360879,0.008042412,0.021862229,0.007765295,0.014970909,0.01947045,0.020792233,0.008230238,0.015690855,0.013128623,0.009517477,0.007830548,0.007140512,0.015105494,0.015516242,0.007462622,0.013584087
